GRANTEE,OWNER,TABLE_NAME,GRANTOR,PRIVILEGE,GRA,HIE,COM,TYPE,INH
PUBLIC,SYS,/235076a_ORBD,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2354e844_ChildLoader,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2356d0bb_NamingContextExtPOA,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/235876c6_CompiledFunctionOpti,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/235d1a61_JavaToJavaConverter1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/235e73f4_AsynchronousChannelP,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/235f03d0_Redirector44,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/235f32ad_ThreadPoolExecutorCa,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/235f585_AutoConnectSequencer,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23614fef_Main1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2365b1a2_DoublePipelineHead,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23669750_OutputUtil,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23681ee3_BinXMLEncoderImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/236afe07_SchemaParserContextI,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/236f1cfe_CodeGeneratorBinaryO,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23714d96_OracleXMLDataSetGenJ,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/237331c8_MotifDesktopPaneUI1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2373d8cc_CurrencyNames_my,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2376213c_XSLJDWPException,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23771a9d_AQAPI_BUILT_ON_ADE_L,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/2378b054_DocletConstants,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/237a3cbb_CompositeData,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/237bb3c5_NoBodyOutputStream,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/237c0bf2_DownHostsCacheKey,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/237ebc77_SocketTimeoutExcepti,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23833c69_DOMKeyValueEC,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/238520d6_ClientCodeWrapperTru,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23862c90_ElementWrapper,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23888743_LdapSearchEnumeratio,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/238c95df_PopupFactoryMediumWe,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/238d1623_DiagnosticCommandMBe,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/238e780d_XQMessages_rupropert,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/238e8920_GenericEngine,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/238f7a59_CharacterSetMetaData,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/238fa575_XorFillPathANY,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/239188f3_RemoteClassMethod,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/239273f8_ScalableDOMPrintDriv,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/239a7783_ManagedObjectManager,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/239c3bec_DUP2,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/239c83ed_IIOPFactories7,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/239ef242_SerializationExcepti,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23a027e_ByteBufferAsFloatBuff,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23a16297_T2CConnection,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23a20dbe_ReferenceChain,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23a3502_TokensComment,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23a81081_BINARY_DOUBLEBinder,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23abcb69_MessageContextScope,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23b4ec51_JRELocaleProviderAda,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23b5b015_UCode_UCodeESC_CharS,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23ba85fa_TypeTypeError,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23be9671_OracleProcessOracleP,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23bf91f1_modelerproperties,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/23c07eb4_BreakIteratorInfo,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23c23135_Edge,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23c34251_XMLSchemaValidatorXS,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23c4ef60_JavaToJavaConverter1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23c6bdb8_Util,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23c886b7_XMLDocument,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23ca1236_StampedLockReadWrite,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23db310d_GeneratedUpdatableRe,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23dcca32_FormatData_sl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23dd92d_Axis13,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23ddd837_ImageViewerCanvas,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23e06e06_SCDParserConstants,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23e12df3_SequenceByteArrayInp,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23e150b8_NameModifierImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23e6331d_InvalidNameHelper,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23ebf1d2_ContainerWakingRunna,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23eea6b6_XSSecureId,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23f1811d_PBEKeyFactoryPBEWith,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23f278b2_JMSDequeueOptionsVis,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23f2c3bf_OGLSwToSurfaceTransf,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23f64fca_HotspotCompilationCo,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23f77441_ALOAD,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23fcf0e0_DateTimeFormatterBui,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23fd1539_ClassPathDir1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23ffe734_DOMSignatureMethodSH,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/23ffe7ab_NamespaceContextImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24005d5a_ModelGroup,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24015470_SolidTextRenderer,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24047de4_JAXPValidationMessag,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/2405bed2_Messages_frpropertie,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/2409ca41_AccessorFactory,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/240da22a_SecuritySupport1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/240e10e8_AsynchronousChannelG,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24111260_Visitor,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2411567f_DOM2Helper,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24116dfc_StreamsConcatSpliter,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2412d35_AMD64AbstractMIR2LIRC,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/241363da_OXMLCollatorOXMLCode,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/241540f4_UCharacterPropertyRe,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24164ab9_MessageBundle_zh_CNp,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/24170feb_ExsltSets,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/241ceede_AnyNameExceptNameCla,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/241e7ac5_XmlReaderBaseReader,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/241f3f8c_ScriptEngineFactory,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2420f3c_CollationData_no,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2422a79b_POAPolicyMediatorFac,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24243757_SSLContextImplDefaul,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24245744_AssociationImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2424f663_CRTableCRTEntry,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24266a6c_NodesLongSpinedNodeB,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24280a32_PatternCharPropertyN,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/242a4b86_UnusedCustomizationC,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/242a7e86_ManagementAssertion,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/242b1495_CodeGeneratorLexical,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/242b845f_BasicLookAndFeel,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/242be988_PreferenceChangeEven,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/242cb165_DatabindingFactory,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/242d1e93_CompilerOptionsBoole,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/242ff9e_SequencerSyncMode,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24301fe6_bindingApi_pt_BRprop,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/24323f4_DigExceptionHandlers,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2433b182_SecuritySupport9,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24344408_MetalIconFactoryOcea,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/243e0695_SearchControls,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2440ecca_JMSNotificationRegis,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24424232_RSAPrivateKeySpec,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/244334c8_SolarisAclFileAttrib,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2443c1e8_SignatureBaseRSASign,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24454cdc_TypeMismatch,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24457f4a_OrderedHashSetOrdere,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/244b838_ClioSupportReentrance,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/244c56e2_LineNumberTable_attr,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/244f2ddc_CalendarData_wal_ET,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24500746_RefType,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24513da0_DisabledAlgorithmCon,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/245272f7_StringDataContentHan,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2453d57c_OptionFile1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/245437cd_PackageIndexWriter,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24573945_JavaAdapterClassLoad,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/245f7fbd_NumberFormatProvider,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2462a87d_XMLDocumentFragmentS,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24637d8e_LegacyServerSocketMa,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2463de76_JDWPThreadReferenceT,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24673b25_BasicTextUIBasicCurs,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/246a2340_GenericMIR2LIRConver,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/246f37d0_TimestampAccessor,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/246fe6a6_J2SJAXBModel,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/246fff38_SymbolVisitor,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2475bbce_SeparatorPainter,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2475eb8a_PCMtoPCMCodec,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2478614a_StartTag,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/247a023f_linuxfontconfigRedHa,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/247adb75_CompactSyntaxTokenMa,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/247aec26_PoolVariable,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/247d2796_DefaultSymtabFactory,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/247e8c34_ResourceBundleNoFall,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/247fc5a0_SAX2XNI,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24801b4d_HeaderImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2484ab65_CertificateRevokedEx,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24866242_CertificatePolicySet,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24873723_CopyPropagation,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2487e6e7_BasicSplitPaneUIBasi,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2488284c_DragSourceMotionList,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24895fd_TestAction2,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/248c2307_BufImgVolatileSurfac,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/248d5a7b_XEmbedClientHelper1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24927a6d_EffectiveAlternative,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/249321ea_FunctionInitializer,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2494d8e0_ArrayBlockingQueueIt,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24983672_CurrencyNames_aa_DJ,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24983f4f_CurrencyNames_en_BZ,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2498bb81_ClioSupportReentranc,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24a01f14_DefaultTreeCellEdito,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24a18aef_AdapterNonExistent,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24a488a5_OXMLBuiltInType,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24a659ac_TextAreaDocument,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24aa63ae_XSLNodeEndElement,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24aac418_ClassLoaderUtils,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24aad296_WLightweightFramePee,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24ab8097_LoopOptimizations7,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24b113c7_SctpStdSocketOption,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24bb115b_CurrencyNames_es_PR,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24bd4608_TreeExpansionListene,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24c1baed_Part,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24c26875_T2SInputStream,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24c2fb74_POALocalCRDImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24c57ecf_DocCommentParser19,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24c6ecbf_SortedOpsOfInt,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24c93e10_IA64AbstractMIR2LIRC,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24c956e1_AQjmsSubscriberFacto,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24cba456_XMLAttributeDecl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24cf03e5_EnumEditor,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24d293ff_LnkdXClasses,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24d42434_XSetWindowAttributes,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24d82abb_XMLGrammarDescriptio,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24d8edbf_AbstractLauncherHelp,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24daae94_XSLProcessorXSLTVers,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24dd1066_CalendarData_th_TH,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24def3ee_RepaintManagerProces,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24e507f7_DTM,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24e5805f_FilePaneDetailsTable,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24eb563d_GlobalSSAValueNumber,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24f02bdd_CodeSetConversionCTB,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24f38ecd_BaseFileManagerByteB,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24f4cc3_PrivateClassLoader,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24f52fdf_SEIPortInfo,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24f5bcbe_message_nlproperties,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/24fa8592_includeDecl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24fac4a_TagletWriterImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24fb555b_Redirector2,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24fcb8d2_SecureLoader2,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/24fff07a_DomainLoadStoreParam,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/25010f44_LibraryModule,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/25031a4b_XRTreeFragSelectWrap,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2503c3f8_ArrayElementNodeProp,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2508e26d_CurrencyNames_tn,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2509a6ab_BytecodeDescriptor,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/25106e81_wscompileproperties,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/2511e512_ExecutableInputMetho,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2514c8bc_Resources,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2516c17e_SSLContextImplDefaul,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2517200c_BeanContextServicesS,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/251c5ae6_VariableHeightLayout,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/251de4ce_CertParseError,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/251f4070_DisassemblerToolDisa,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/251fad84_SoftPerformer2,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/25210e4_TimingTimeSupplier,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/25238a0e_GlyphJustificationIn,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/25251d28_RuntimeBuiltinLeafIn,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2525f8f5_VMCallSiteMethod,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2527b145_SpillObjectCreator,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/25298426_OpMap,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/252aca37_MIRSSA3,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/252ba93a_AQjmsStreamMessages_,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/252df82_XmlSeeAlso,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/253173e8_JavaToJavaConverter1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/25372ead_SolarisWatchServiceS,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/25378d41_HeaderList,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/2537aa35_AuthTime,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
